Value	Name	VariableDescription	days	Date	Time
86	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	Discharge	18	12/9/20	10:07:30 AM
85	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	Discharge	18	12/9/20	2:07:30 PM
85	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	Discharge	18	12/9/20	6:07:30 PM
85	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	Discharge	18	12/9/20	10:07:30 PM
67	MAD R NR ARCATA CA	Discharge	18	12/9/20	2:07:30 AM
66	MAD R NR ARCATA CA	Discharge	18	12/9/20	6:07:30 AM
68	MAD R NR ARCATA CA	Discharge	18	12/9/20	10:07:30 AM
69	MAD R NR ARCATA CA	Discharge	18	12/9/20	2:07:30 PM
68	MAD R NR ARCATA CA	Discharge	18	12/9/20	6:07:30 PM
68	MAD R NR ARCATA CA	Discharge	18	12/9/20	10:07:30 PM
13	MATTOLE R NR ETTERSBURG CA	Discharge	18	12/9/20	12:07:30 AM
13	MATTOLE R NR ETTERSBURG CA	Discharge	18	12/9/20	4:07:30 AM
13	MATTOLE R NR ETTERSBURG CA	Discharge	18	12/9/20	8:07:30 AM
13	MATTOLE R NR ETTERSBURG CA	Discharge	18	12/9/20	12:07:30 PM
13	MATTOLE R NR ETTERSBURG CA	Discharge	18	12/9/20	4:07:30 PM
13	MATTOLE R NR ETTERSBURG CA	Discharge	18	12/9/20	8:07:30 PM
40	MATTOLE R NR PETROLIA CA	Discharge	18	12/9/20	12:22:30 AM
39	MATTOLE R NR PETROLIA CA	Discharge	18	12/9/20	4:22:30 AM
39	MATTOLE R NR PETROLIA CA	Discharge	18	12/9/20	8:22:30 AM
39	MATTOLE R NR PETROLIA CA	Discharge	18	12/9/20	12:22:30 PM
38	MATTOLE R NR PETROLIA CA	Discharge	18	12/9/20	4:22:30 PM
37	MATTOLE R NR PETROLIA CA	Discharge	18	12/9/20	8:22:30 PM
109	N YUBA R BL GOODYEARS BAR CA	Discharge	18	12/9/20	12:52:30 AM
108	N YUBA R BL GOODYEARS BAR CA	Discharge	18	12/9/20	4:52:30 AM
111	N YUBA R BL GOODYEARS BAR CA	Discharge	18	12/9/20	8:52:30 AM
110	N YUBA R BL GOODYEARS BAR CA	Discharge	18	12/9/20	12:52:30 PM
110	N YUBA R BL GOODYEARS BAR CA	Discharge	18	12/9/20	4:52:30 PM
110	N YUBA R BL GOODYEARS BAR CA	Discharge	18	12/9/20	8:52:30 PM
6	NAVARRO R NR NAVARRO CA	Discharge	18	12/9/20	1:07:30 AM
6	NAVARRO R NR NAVARRO CA	Discharge	18	12/9/20	5:07:30 AM
6	NAVARRO R NR NAVARRO CA	Discharge	18	12/9/20	9:07:30 AM
6	NAVARRO R NR NAVARRO CA	Discharge	18	12/9/20	1:07:30 PM
6	NAVARRO R NR NAVARRO CA	Discharge	18	12/9/20	5:07:30 PM
6	NAVARRO R NR NAVARRO CA	Discharge	18	12/9/20	9:07:30 PM
634	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	18	12/9/20	2:07:30 AM
627	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	18	12/9/20	6:07:30 AM
612	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	18	12/9/20	10:07:30 AM
596	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	18	12/9/20	2:07:30 PM
583	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	18	12/9/20	6:07:30 PM
575	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	18	12/9/20	10:07:30 PM
54	NF AMERICAN R A NORTH FORK DAM CA	Discharge	18	12/9/20	2:22:30 AM
54	NF AMERICAN R A NORTH FORK DAM CA	Discharge	18	12/9/20	6:22:30 AM
53	NF AMERICAN R A NORTH FORK DAM CA	Discharge	18	12/9/20	10:39:22 AM
53	NF AMERICAN R A NORTH FORK DAM CA	Discharge	18	12/9/20	2:52:30 PM
54	NF AMERICAN R A NORTH FORK DAM CA	Discharge	18	12/9/20	6:52:30 PM
54	NF AMERICAN R A NORTH FORK DAM CA	Discharge	18	12/9/20	10:52:30 PM
1,844	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	18	12/9/20	3:37:30 AM
1,831	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	18	12/9/20	7:37:30 AM
1,831	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	18	12/9/20	11:37:30 AM
1,836	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	18	12/9/20	3:37:30 PM
1,829	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	18	12/9/20	7:37:30 PM
1,804	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	18	12/9/20	11:37:30 PM
5	MATTOLE R NR ETTERSBURG CA	Discharge	18	12/9/20	12:33:45 PM
5	NOYO R NR FORT BRAGG CA	Discharge	18	12/9/20	12:37:30 AM
5	NOYO R NR FORT BRAGG CA	Discharge	18	12/9/20	4:37:30 AM
5	NOYO R NR FORT BRAGG CA	Discharge	18	12/9/20	8:37:30 AM
5	NOYO R NR FORT BRAGG CA	Discharge	18	12/9/20	12:37:30 PM
5	NOYO R NR FORT BRAGG CA	Discharge	18	12/9/20	4:37:30 PM
5	NOYO R NR FORT BRAGG CA	Discharge	18	12/9/20	8:37:30 PM
1,224	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	18	12/9/20	1:22:30 AM
1,226	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	18	12/9/20	5:22:30 AM
1,199	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	18	12/9/20	9:22:30 AM
1,194	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	18	12/9/20	1:22:30 PM
1,194	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	18	12/9/20	5:22:30 PM
1,191	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	18	12/9/20	9:22:30 PM
85	PUTAH C NR WINTERS CA	Discharge	18	12/9/20	1:22:30 AM
85	PUTAH C NR WINTERS CA	Discharge	18	12/9/20	5:22:30 AM
85	PUTAH C NR WINTERS CA	Discharge	18	12/9/20	9:22:30 AM
85	PUTAH C NR WINTERS CA	Discharge	18	12/9/20	1:22:30 PM
85	PUTAH C NR WINTERS CA	Discharge	18	12/9/20	5:22:30 PM
85	PUTAH C NR WINTERS CA	Discharge	18	12/9/20	9:22:30 PM
42	REDWOOD C A ORICK CA	Discharge	18	12/9/20	2:22:30 AM
42	REDWOOD C A ORICK CA	Discharge	18	12/9/20	6:22:30 AM
41	REDWOOD C A ORICK CA	Discharge	18	12/9/20	10:22:30 AM
42	REDWOOD C A ORICK CA	Discharge	18	12/9/20	2:22:30 PM
41	REDWOOD C A ORICK CA	Discharge	18	12/9/20	6:22:30 PM
40	REDWOOD C A ORICK CA	Discharge	18	12/9/20	10:22:30 PM
165	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	18	12/9/20	2:07:30 AM
164	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	18	12/9/20	6:07:30 AM
163	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	18	12/9/20	10:07:30 AM
163	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	18	12/9/20	2:07:30 PM
163	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	18	12/9/20	6:07:30 PM
163	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	18	12/9/20	10:07:30 PM
15	SAN LORENZO R A BIG TREES CA	Discharge	18	12/9/20	12:22:30 AM
15	SAN LORENZO R A BIG TREES CA	Discharge	18	12/9/20	4:22:30 AM
15	SAN LORENZO R A BIG TREES CA	Discharge	18	12/9/20	8:22:30 AM
15	SAN LORENZO R A BIG TREES CA	Discharge	18	12/9/20	12:22:30 PM
15	SAN LORENZO R A BIG TREES CA	Discharge	18	12/9/20	4:22:30 PM
15	SAN LORENZO R A BIG TREES CA	Discharge	18	12/9/20	8:22:30 PM
11	SAN LORENZO R A SANTA CRUZ CA	Discharge	18	12/9/20	12:52:30 AM
12	SAN LORENZO R A SANTA CRUZ CA	Discharge	18	12/9/20	4:52:30 AM
12	SAN LORENZO R A SANTA CRUZ CA	Discharge	18	12/9/20	8:52:30 AM
10	SAN LORENZO R A SANTA CRUZ CA	Discharge	18	12/9/20	12:52:30 PM
9	SAN LORENZO R A SANTA CRUZ CA	Discharge	18	12/9/20	4:52:30 PM
8	SAN LORENZO R A SANTA CRUZ CA	Discharge	18	12/9/20	8:52:30 PM
750	SMITH R NR CRESCENT CITY CA	Discharge	18	12/9/20	12:52:30 AM
745	SMITH R NR CRESCENT CITY CA	Discharge	18	12/9/20	4:52:30 AM
739	SMITH R NR CRESCENT CITY CA	Discharge	18	12/9/20	8:52:30 AM
733	SMITH R NR CRESCENT CITY CA	Discharge	18	12/9/20	12:52:30 PM
726	SMITH R NR CRESCENT CITY CA	Discharge	18	12/9/20	4:52:30 PM
719	SMITH R NR CRESCENT CITY CA	Discharge	18	12/9/20	8:52:30 PM
340	TRINITY R A JUNCTION CITY CA	Discharge	18	12/9/20	1:07:30 AM
346	TRINITY R A JUNCTION CITY CA	Discharge	18	12/9/20	5:07:30 AM
355	TRINITY R A JUNCTION CITY CA	Discharge	18	12/9/20	9:07:30 AM
354	TRINITY R A JUNCTION CITY CA	Discharge	18	12/9/20	1:07:30 PM
355	TRINITY R A JUNCTION CITY CA	Discharge	18	12/9/20	5:07:30 PM
355	TRINITY R A JUNCTION CITY CA	Discharge	18	12/9/20	9:07:30 PM
311	TRINITY R A LEWISTON CA	Discharge	18	12/9/20	1:22:30 AM
310	TRINITY R A LEWISTON CA	Discharge	18	12/9/20	5:22:30 AM
312	TRINITY R A LEWISTON CA	Discharge	18	12/9/20	9:22:30 AM
316	TRINITY R A LEWISTON CA	Discharge	18	12/9/20	1:22:30 PM
316	TRINITY R A LEWISTON CA	Discharge	18	12/9/20	5:29:03 PM
314	TRINITY R A LEWISTON CA	Discharge	18	12/9/20	9:37:30 PM
403	TRINITY R NR BURNT RANCH CA	Discharge	18	12/9/20	2:22:30 AM
404	TRINITY R NR BURNT RANCH CA	Discharge	18	12/9/20	6:22:30 AM
403	TRINITY R NR BURNT RANCH CA	Discharge	18	12/9/20	10:22:30 AM
401	TRINITY R NR BURNT RANCH CA	Discharge	18	12/9/20	2:22:30 PM
408	TRINITY R NR BURNT RANCH CA	Discharge	18	12/9/20	6:22:30 PM
416	TRINITY R NR BURNT RANCH CA	Discharge	18	12/9/20	10:22:30 PM
255	TRUCKEE R A FARAD CA	Discharge	18	12/9/20	2:37:30 AM
253	TRUCKEE R A FARAD CA	Discharge	18	12/9/20	6:37:30 AM
253	TRUCKEE R A FARAD CA	Discharge	18	12/9/20	10:37:30 AM
253	TRUCKEE R A FARAD CA	Discharge	18	12/9/20	2:37:30 PM
253	TRUCKEE R A FARAD CA	Discharge	18	12/9/20	6:37:30 PM
256	TRUCKEE R A FARAD CA	Discharge	18	12/9/20	10:37:30 PM
2,708	UMPQUA RIVER NEAR ELKTON, OR	Discharge	18	12/9/20	2:37:30 AM
2,658	UMPQUA RIVER NEAR ELKTON, OR	Discharge	18	12/9/20	6:37:30 AM
2,606	UMPQUA RIVER NEAR ELKTON, OR	Discharge	18	12/9/20	10:37:30 AM
2,551	UMPQUA RIVER NEAR ELKTON, OR	Discharge	18	12/9/20	2:37:30 PM
2,498	UMPQUA RIVER NEAR ELKTON, OR	Discharge	18	12/9/20	6:37:30 PM
2,452	UMPQUA RIVER NEAR ELKTON, OR	Discharge	18	12/9/20	10:37:30 PM
31	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	18	12/9/20	3:22:30 AM
31	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	18	12/9/20	7:22:30 AM
31	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	18	12/9/20	11:22:30 AM
31	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	18	12/9/20	3:22:30 PM
31	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	18	12/9/20	7:22:30 PM
31	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	18	12/9/20	11:22:30 PM
20	E WALKER RV NR BRIDGEPORT, CA	Discharge	7	12/20/20	3:37:30 AM
20	E WALKER RV NR BRIDGEPORT, CA	Discharge	7	12/20/20	7:37:30 AM
20	E WALKER RV NR BRIDGEPORT, CA	Discharge	7	12/20/20	11:37:30 AM
20	E WALKER RV NR BRIDGEPORT, CA	Discharge	7	12/20/20	3:37:30 PM
20	E WALKER RV NR BRIDGEPORT, CA	Discharge	7	12/20/20	7:37:30 PM
20	E WALKER RV NR BRIDGEPORT, CA	Discharge	7	12/20/20	11:37:30 PM
968	EEL R A FORT SEWARD CA	Discharge	7	12/20/20	12:07:30 AM
888	EEL R A FORT SEWARD CA	Discharge	7	12/20/20	4:07:30 AM
820	EEL R A FORT SEWARD CA	Discharge	7	12/20/20	8:07:30 AM
765	EEL R A FORT SEWARD CA	Discharge	7	12/20/20	12:07:30 PM
718	EEL R A FORT SEWARD CA	Discharge	7	12/20/20	4:07:30 PM
675	EEL R A FORT SEWARD CA	Discharge	7	12/20/20	8:07:30 PM
1,805	EEL R A SCOTIA CA	Discharge	7	12/20/20	12:52:30 AM
1,656	EEL R A SCOTIA CA	Discharge	7	12/20/20	4:52:30 AM
1,548	EEL R A SCOTIA CA	Discharge	7	12/20/20	8:52:30 AM
1,449	EEL R A SCOTIA CA	Discharge	7	12/20/20	12:52:30 PM
1,357	EEL R A SCOTIA CA	Discharge	7	12/20/20	4:52:30 PM
1,276	EEL R A SCOTIA CA	Discharge	7	12/20/20	8:52:30 PM
123	HAT C NR HAT CREEK CA	Discharge	7	12/20/20	1:37:30 AM
121	HAT C NR HAT CREEK CA	Discharge	7	12/20/20	5:37:30 AM
120	HAT C NR HAT CREEK CA	Discharge	7	12/20/20	9:37:30 AM
122	HAT C NR HAT CREEK CA	Discharge	7	12/20/20	1:37:30 PM
122	HAT C NR HAT CREEK CA	Discharge	7	12/20/20	5:37:30 PM
125	HAT C NR HAT CREEK CA	Discharge	7	12/20/20	9:37:30 PM
84	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	Discharge	7	12/20/20	2:07:30 AM
84	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	Discharge	7	12/20/20	6:07:30 AM
84	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	Discharge	7	12/20/20	10:07:30 AM
84	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	Discharge	7	12/20/20	2:07:30 PM
84	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	Discharge	7	12/20/20	6:07:30 PM
84	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	Discharge	7	12/20/20	10:07:30 PM
355	MAD R NR ARCATA CA	Discharge	7	12/20/20	2:52:30 AM
340	MAD R NR ARCATA CA	Discharge	7	12/20/20	6:52:30 AM
324	MAD R NR ARCATA CA	Discharge	7	12/20/20	10:52:30 AM
310	MAD R NR ARCATA CA	Discharge	7	12/20/20	2:52:30 PM
296	MAD R NR ARCATA CA	Discharge	7	12/20/20	6:52:30 PM
286	MAD R NR ARCATA CA	Discharge	7	12/20/20	10:52:30 PM
89	MATTOLE R NR ETTERSBURG CA	Discharge	7	12/20/20	1:22:30 AM
85	MATTOLE R NR ETTERSBURG CA	Discharge	7	12/20/20	5:22:30 AM
81	MATTOLE R NR ETTERSBURG CA	Discharge	7	12/20/20	9:22:30 AM
78	MATTOLE R NR ETTERSBURG CA	Discharge	7	12/20/20	1:22:30 PM
76	MATTOLE R NR ETTERSBURG CA	Discharge	7	12/20/20	5:22:30 PM
73	MATTOLE R NR ETTERSBURG CA	Discharge	7	12/20/20	9:22:30 PM
290	MATTOLE R NR PETROLIA CA	Discharge	7	12/20/20	12:22:30 AM
276	MATTOLE R NR PETROLIA CA	Discharge	7	12/20/20	4:22:30 AM
262	MATTOLE R NR PETROLIA CA	Discharge	7	12/20/20	8:22:30 AM
249	MATTOLE R NR PETROLIA CA	Discharge	7	12/20/20	12:22:30 PM
239	MATTOLE R NR PETROLIA CA	Discharge	7	12/20/20	4:22:30 PM
230	MATTOLE R NR PETROLIA CA	Discharge	7	12/20/20	8:22:30 PM
140	N YUBA R BL GOODYEARS BAR CA	Discharge	7	12/20/20	12:52:30 AM
140	N YUBA R BL GOODYEARS BAR CA	Discharge	7	12/20/20	4:52:30 AM
142	N YUBA R BL GOODYEARS BAR CA	Discharge	7	12/20/20	8:52:30 AM
139	N YUBA R BL GOODYEARS BAR CA	Discharge	7	12/20/20	12:52:30 PM
137	N YUBA R BL GOODYEARS BAR CA	Discharge	7	12/20/20	4:52:30 PM
135	N YUBA R BL GOODYEARS BAR CA	Discharge	7	12/20/20	8:52:30 PM
38	NAVARRO R NR NAVARRO CA	Discharge	7	12/20/20	1:22:30 AM
37	NAVARRO R NR NAVARRO CA	Discharge	7	12/20/20	5:22:30 AM
35	NAVARRO R NR NAVARRO CA	Discharge	7	12/20/20	9:22:30 AM
34	NAVARRO R NR NAVARRO CA	Discharge	7	12/20/20	1:22:30 PM
33	NAVARRO R NR NAVARRO CA	Discharge	7	12/20/20	5:22:30 PM
32	NAVARRO R NR NAVARRO CA	Discharge	7	12/20/20	9:22:30 PM
8,120	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	7	12/20/20	2:07:30 AM
12,500	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	7	12/20/20	6:07:30 AM
13,131	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	7	12/20/20	10:07:30 AM
11,875	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	7	12/20/20	2:07:30 PM
10,506	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	7	12/20/20	6:07:30 PM
9,452	NESTUCCA RIVER NEAR BEAVER, OR	Discharge	7	12/20/20	10:07:30 PM
1,622	REDWOOD C A ORICK CA	Discharge	7	12/20/20	4:12:11 PM
87	NF AMERICAN R A NORTH FORK DAM CA	Discharge	7	12/20/20	2:52:30 AM
83	NF AMERICAN R A NORTH FORK DAM CA	Discharge	7	12/20/20	6:52:30 AM
82	NF AMERICAN R A NORTH FORK DAM CA	Discharge	7	12/20/20	10:52:30 AM
79	NF AMERICAN R A NORTH FORK DAM CA	Discharge	7	12/20/20	2:52:30 PM
79	NF AMERICAN R A NORTH FORK DAM CA	Discharge	7	12/20/20	6:52:30 PM
78	NF AMERICAN R A NORTH FORK DAM CA	Discharge	7	12/20/20	10:52:30 PM
4,331	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	7	12/20/20	3:37:30 AM
4,396	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	7	12/20/20	7:37:30 AM
4,988	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	7	12/20/20	11:37:30 AM
6,785	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	7	12/20/20	3:37:30 PM
12,894	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	7	12/20/20	7:37:30 PM
16,825	NORTH UMPQUA RIVER AT WINCHESTER, OR	Discharge	7	12/20/20	11:37:30 PM
17	NOYO R NR FORT BRAGG CA	Discharge	7	12/20/20	12:37:30 AM
17	NOYO R NR FORT BRAGG CA	Discharge	7	12/20/20	4:37:30 AM
16	NOYO R NR FORT BRAGG CA	Discharge	7	12/20/20	8:37:30 AM
15	NOYO R NR FORT BRAGG CA	Discharge	7	12/20/20	12:37:30 PM
14	NOYO R NR FORT BRAGG CA	Discharge	7	12/20/20	4:37:30 PM
14	NOYO R NR FORT BRAGG CA	Discharge	7	12/20/20	8:37:30 PM
1,171	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	7	12/20/20	1:22:30 AM
1,188	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	7	12/20/20	5:22:30 AM
1,160	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	7	12/20/20	9:22:30 AM
1,159	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	7	12/20/20	1:22:30 PM
1,184	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	7	12/20/20	5:22:30 PM
1,203	PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA	Discharge	7	12/20/20	9:22:30 PM
98	PUTAH C NR WINTERS CA	Discharge	7	12/20/20	1:22:30 AM
98	PUTAH C NR WINTERS CA	Discharge	7	12/20/20	5:22:30 AM
107	PUTAH C NR WINTERS CA	Discharge	7	12/20/20	9:22:30 AM
116	PUTAH C NR WINTERS CA	Discharge	7	12/20/20	1:22:30 PM
105	PUTAH C NR WINTERS CA	Discharge	7	12/20/20	5:22:30 PM
99	PUTAH C NR WINTERS CA	Discharge	7	12/20/20	9:22:30 PM
85	NAVARRO R NR NAVARRO CA	Discharge	7	12/20/20	3:41:15 PM
556	REDWOOD C A ORICK CA	Discharge	7	12/20/20	2:22:30 AM
534	REDWOOD C A ORICK CA	Discharge	7	12/20/20	6:22:30 AM
519	REDWOOD C A ORICK CA	Discharge	7	12/20/20	10:22:30 AM
503	REDWOOD C A ORICK CA	Discharge	7	12/20/20	2:22:30 PM
488	REDWOOD C A ORICK CA	Discharge	7	12/20/20	6:22:30 PM
472	REDWOOD C A ORICK CA	Discharge	7	12/20/20	10:22:30 PM
243	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	7	12/20/20	2:07:30 AM
240	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	7	12/20/20	6:07:30 AM
238	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	7	12/20/20	10:07:30 AM
236	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	7	12/20/20	2:07:30 PM
233	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	7	12/20/20	6:07:30 PM
229	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Discharge	7	12/20/20	10:07:30 PM
18	SAN LORENZO R A BIG TREES CA	Discharge	7	12/20/20	12:22:30 AM
17	SAN LORENZO R A BIG TREES CA	Discharge	7	12/20/20	4:22:30 AM
17	SAN LORENZO R A BIG TREES CA	Discharge	7	12/20/20	8:22:30 AM
17	SAN LORENZO R A BIG TREES CA	Discharge	7	12/20/20	12:22:30 PM
17	SAN LORENZO R A BIG TREES CA	Discharge	7	12/20/20	4:22:30 PM
17	SAN LORENZO R A BIG TREES CA	Discharge	7	12/20/20	8:22:30 PM
18	SAN LORENZO R A SANTA CRUZ CA	Discharge	7	12/20/20	12:52:30 AM
18	SAN LORENZO R A SANTA CRUZ CA	Discharge	7	12/20/20	4:52:30 AM
17	SAN LORENZO R A SANTA CRUZ CA	Discharge	7	12/20/20	8:52:30 AM
17	SAN LORENZO R A SANTA CRUZ CA	Discharge	7	12/20/20	12:52:30 PM
17	SAN LORENZO R A SANTA CRUZ CA	Discharge	7	12/20/20	4:52:30 PM
17	SAN LORENZO R A SANTA CRUZ CA	Discharge	7	12/20/20	8:52:30 PM
3,516	SMITH R NR CRESCENT CITY CA	Discharge	7	12/20/20	12:52:30 AM
3,420	SMITH R NR CRESCENT CITY CA	Discharge	7	12/20/20	4:52:30 AM
3,351	SMITH R NR CRESCENT CITY CA	Discharge	7	12/20/20	8:52:30 AM
3,271	SMITH R NR CRESCENT CITY CA	Discharge	7	12/20/20	12:52:30 PM
3,189	SMITH R NR CRESCENT CITY CA	Discharge	7	12/20/20	4:52:30 PM
3,096	SMITH R NR CRESCENT CITY CA	Discharge	7	12/20/20	8:52:30 PM
370	TRINITY R A JUNCTION CITY CA	Discharge	7	12/20/20	1:07:30 AM
372	TRINITY R A JUNCTION CITY CA	Discharge	7	12/20/20	5:07:30 AM
371	TRINITY R A JUNCTION CITY CA	Discharge	7	12/20/20	9:07:30 AM
370	TRINITY R A JUNCTION CITY CA	Discharge	7	12/20/20	1:07:30 PM
370	TRINITY R A JUNCTION CITY CA	Discharge	7	12/20/20	5:07:30 PM
369	TRINITY R A JUNCTION CITY CA	Discharge	7	12/20/20	9:07:30 PM
316	TRINITY R A LEWISTON CA	Discharge	7	12/20/20	1:52:30 AM
317	TRINITY R A LEWISTON CA	Discharge	7	12/20/20	5:52:30 AM
317	TRINITY R A LEWISTON CA	Discharge	7	12/20/20	9:52:30 AM
316	TRINITY R A LEWISTON CA	Discharge	7	12/20/20	1:52:30 PM
315	TRINITY R A LEWISTON CA	Discharge	7	12/20/20	5:52:30 PM
316	TRINITY R A LEWISTON CA	Discharge	7	12/20/20	9:52:30 PM
131	TRINITY R A LEWISTON CA	Discharge	7	12/20/20	4:22:30 PM
565	TRINITY R NR BURNT RANCH CA	Discharge	7	12/20/20	2:22:30 AM
556	TRINITY R NR BURNT RANCH CA	Discharge	7	12/20/20	6:22:30 AM
550	TRINITY R NR BURNT RANCH CA	Discharge	7	12/20/20	10:22:30 AM
546	TRINITY R NR BURNT RANCH CA	Discharge	7	12/20/20	2:22:30 PM
543	TRINITY R NR BURNT RANCH CA	Discharge	7	12/20/20	6:22:30 PM
538	TRINITY R NR BURNT RANCH CA	Discharge	7	12/20/20	10:22:30 PM
245	TRUCKEE R A FARAD CA	Discharge	7	12/20/20	2:37:30 AM
243	TRUCKEE R A FARAD CA	Discharge	7	12/20/20	6:37:30 AM
242	TRUCKEE R A FARAD CA	Discharge	7	12/20/20	10:37:30 AM
260	TRUCKEE R A FARAD CA	Discharge	7	12/20/20	2:37:30 PM
263	TRUCKEE R A FARAD CA	Discharge	7	12/20/20	6:37:30 PM
263	TRUCKEE R A FARAD CA	Discharge	7	12/20/20	10:37:30 PM
9,548	UMPQUA RIVER NEAR ELKTON, OR	Discharge	7	12/20/20	2:37:30 AM
9,278	UMPQUA RIVER NEAR ELKTON, OR	Discharge	7	12/20/20	6:37:30 AM
9,212	UMPQUA RIVER NEAR ELKTON, OR	Discharge	7	12/20/20	10:37:30 AM
9,418	UMPQUA RIVER NEAR ELKTON, OR	Discharge	7	12/20/20	2:37:30 PM
10,036	UMPQUA RIVER NEAR ELKTON, OR	Discharge	7	12/20/20	6:37:30 PM
11,488	UMPQUA RIVER NEAR ELKTON, OR	Discharge	7	12/20/20	10:37:30 PM
210	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	7	12/20/20	3:22:30 AM
201	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	7	12/20/20	7:22:30 AM
193	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	7	12/20/20	11:22:30 AM
186	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	7	12/20/20	3:22:30 PM
180	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	7	12/20/20	7:22:30 PM
173	VAN DUZEN R NR BRIDGEVILLE CA	Discharge	7	12/20/20	11:22:30 PM
51	E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE	Discharge	9	12/18/20	1:57:30 PM
50	E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE	Discharge	9	12/18/20	3:17:30 PM
51	E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE	Discharge	9	12/18/20	4:37:30 PM
51	E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE	Discharge	9	12/18/20	5:57:30 PM
14	E WALKER RV NR BRIDGEPORT, CA	Discharge	9	12/18/20	3:37:30 AM
